,trspeed,trdir,trdir_t,wspd
0,25.879873974711067,80.42087697736297,5.580506370973564,22.188181147701364
1,22.183100842880584,86.00138334833653,11.357191570274463,18.49415177565019
2,26.315767961418864,105.9867938166517,16.187965276806363,29.62279850830583
3,32.38766363071354,344.7988285398454,6.719582631994487,34.902398626601
4,46.39887965955052,80.06136539924705,2.6923029521795594,104.14428748158137
5,51.35250081886872,81.29811404669248,5.637495470951643,100.68584307642314
6,30.204324301544908,40.21415863025304,1.458518014115731,24.11145819402367
7,28.06589708824405,38.755640616137306,3.0844948873289257,24.648072975462046
8,62.337608227924584,43.527294565020426,6.1639114394855765,88.4958696107792
9,12.723071858687891,90.4015307459836,2.553619982187576,58.73863167532157
10,12.48539863823151,92.95515072817118,1.4547748519623145,54.279742341946836
11,15.750072671478453,93.18976013440391,4.03302028947442,52.94887548470286
12,19.67459604449922,89.15673984492949,1.6057983332301982,52.90601788233626
13,10.203800204629653,197.7599919934092,12.159732306715455,25.44982887822918
14,7.953887427404762,152.60962449936554,22.57601194450504,31.451705997219918
15,9.571472305390024,113.55533224429043,16.665395613654216,40.78132937474789
16,7.663957509596215,130.22072785794464,24.47118846811011,35.06789968843316
17,12.790722161753724,112.60187325235076,6.639458489667117,45.39380975120504
18,15.199575747042033,118.41645041303639,6.357051584659521,47.953102536752155
19,40.979815753823026,63.24072498325274,0.8029798188137223,32.19975021955588
20,44.09377596101284,63.44003984646685,2.8928457475892184,27.26670572486341
21,33.0062914241365,35.195819095049266,6.592830494380829,40.65000985062299
22,32.35188571816022,28.60298860066844,11.839533855083515,42.17068016331109
23,51.43347413707759,69.75445961147022,8.797416791204714,38.12389142605278
24,48.486080484986424,40.364399937758265,9.358767894413624,27.55424229481013
25,48.96573625405188,31.00563204334464,7.028943064873435,29.517799521756544
26,44.72288183240232,58.79816937472638,2.1823765691423653,24.85379910441125
27,40.78595425225291,81.66519948759098,2.7022348043714546,53.69920232107299
28,40.50450151126027,84.36743429196244,4.0034836891494825,51.91160920546839
29,37.62060257118018,43.36072646238986,2.4244627561309358,34.74555886711024
30,53.11648711557985,39.101067542209115,5.88256663395459,39.88704584902312
31,46.293158711345534,77.54592806621702,8.805999290959083,49.63777558388081
32,7.236769829622928,161.5810368185497,64.20120881021398,46.90393440385361
33,4.711317348636878,322.3798280083358,57.217546884989964,40.73271789364636
34,7.29697609513626,265.1622811233458,17.598250011229474,34.55543700703326
35,43.44285294892514,70.96092268388283,4.985252949533505,23.29995864615999
36,68.65481006278864,56.454837463979835,2.677284088397962,63.92714352180576
37,22.89689291389403,242.8606366308343,2.3121431251215157,28.72722041018596
38,55.846810943846954,75.3322341435039,12.086776915772308,88.79856460562341
39,46.58281758463752,70.42685855907784,10.47353164907971,53.2661042102003
40,41.73470706618241,59.95332690999813,12.382592901660033,46.06623785391727
41,10.655902243561853,283.8884845555425,22.476908299663048,29.459246214885106
42,10.403374372494055,249.34495296479574,23.826643879397686,27.537713272379456
43,10.345751030618116,267.12073852147444,28.635746518654038,29.438229205399328
44,25.098323505268066,152.0883180005659,9.194192971680433,35.9004718353759
45,26.44037291288683,143.03841504866836,9.732337636765237,52.953234224829565
46,24.759626948519884,52.27491662102042,2.9178838209514883,43.44861041229756
47,27.395173747357223,49.44636211726779,0.3798757296277353,47.04871901293476
48,31.59709159363105,49.066486387640055,0.8414826962833027,51.07602012301074
49,38.31763599808916,42.44104702165983,4.4435201463245,32.954188247419964
50,37.48571111027233,37.997526875335325,5.325123816540526,37.44999047520373
51,27.534671550987966,109.51255862764468,1.6395483991968405,80.7773828736325
52,27.16240332965737,110.16400879949559,2.086055021148148,81.27315407995559
53,27.874209662669152,63.05679919666986,4.764900021467351,18.98544627738131
54,39.676290904919234,68.43849757148041,5.890374409628181,66.32226766075081
55,80.5863519719977,42.48520757462051,7.49925818670917,42.98544369126952
56,73.84608425485627,62.206146685229236,5.300900574623221,53.01786379091396
57,34.10185381911089,69.11446752152612,11.74718220300333,64.18196356884987
58,32.298672266105086,57.36728531852279,17.61767189784375,65.69714854500256
59,28.068721048545274,39.74961342067904,21.683588447336504,68.17087327888042
60,33.23382185511367,77.29819359453175,4.0440110564500955,25.962690337115674
61,57.04750946697841,23.442041810724323,9.231474628752768,23.12908839460012
62,67.18582820254746,14.210567181971555,6.027007713126902,27.255461742470093
63,6.248912930465208,206.21158413958517,103.03799060481961,33.22754642080413
64,6.3155269594841235,309.24957474440475,47.100088289754666,30.82222668908604
65,13.250473537161366,101.34966303415942,8.822177817764178,28.985293020360473
