,trspeed,trdir,trdir_t,wspd
0,25.9051713648565,38.69327769301056,8.264937430249384,32.905836996516676
1,24.281949059760763,30.42834026276117,1.0407292130043837,35.256018220687764
2,32.63543316044915,42.01273025795932,1.06156641501331,23.431823598431954
3,35.091923367441154,40.951163842946016,3.018211941542086,26.474919588914105
4,22.486254745946834,45.15026944948863,0.555075879733422,25.35211986029238
5,23.73251671050317,44.59519356975521,2.9054930847114657,22.341164363005834
6,23.321040614790935,41.689700485043744,10.00842802471338,19.40098055811035
7,22.168074205853053,31.681272460330366,7.135477250140454,17.239285369516594
8,27.222468054678664,58.43597466756066,3.2344599938891587,37.36366574434726
9,31.070183135211085,61.449168819758505,1.707255077054084,35.788102157654016
10,35.31970917480096,59.74191374270442,7.758343851925932,33.79509200866249
11,17.189745245423488,69.35986391414298,4.312029311788411,66.1400627299906
12,16.14600059875451,65.04783460235456,1.0215463639393445,68.13869395164288
13,12.581788482595938,64.02628823841522,2.3832526423854388,63.38512758864288
14,9.844624827940759,61.643035596029776,14.714680412915335,57.64079318165283
15,7.200095669203035,47.27654115270037,11.057561717209788,40.99801029077223
16,74.20074713691773,67.29453814541199,3.681844924258136,31.872035997365575
17,19.350868752073755,95.26188886573475,7.343320959487151,37.198418692750046
18,20.847126795592267,87.9185679062476,5.527119275758789,32.05345089210738
19,21.360626003999407,82.39144863048881,5.022613926179467,26.709006735940605
20,25.82768175172786,97.20931292303766,4.770022683377171,41.71375668109555
21,27.311190895976388,92.43929023966048,3.4252435271583295,38.08376808041744
22,25.233715226831823,98.7173085673701,3.9905960451655815,41.95497276460538
23,34.92847371658296,86.61652446556587,2.059746950353464,35.85161673595148
24,38.32222062161077,88.15412750513832,0.9917112735154205,35.12283667284114
25,30.145916954722484,89.66234371956755,11.088363668633933,45.29769133899194
26,32.35360603399903,78.57398005093361,9.50156067124575,48.304881998161164
27,44.13861589006679,58.13402273799951,0.30237693195286663,28.903929059148787
28,44.98682962815393,58.43639966995237,0.617753246666986,19.923672569816034
29,24.325304611988482,33.703960002380754,2.749706263275788,25.662122902962576
30,62.807166679250926,45.41423015958286,0.1685835046569295,57.70018706338122
31,23.443623855937222,19.21186641146898,11.031023415088825,28.765286134139398
32,41.191185734991365,54.555645218300285,1.9711888691288195,61.235055793591734
33,37.706094611117365,52.58445634917147,2.779731796004075,63.10917353133569
34,32.63543316044915,42.01273025795932,1.06156641501331,20.545252011859084
35,35.091923367441154,40.951163842946016,3.018211941542086,18.86013597594556
36,22.486254745946834,45.15026944948863,0.555075879733422,29.59681658087533
37,23.73251671050317,44.59519356975521,2.9054930847114657,28.791045879329765
38,10.702649608593235,88.39208820892094,4.398856887266273,115.1799139114576
39,9.507559112202134,85.81117636294353,4.89795955725765,115.91164884473275
40,10.916805388983036,80.91321680568588,2.01239955908016,109.90858217452073
41,12.735017917185612,81.66864360826882,2.934918970837389,102.94340098952483
42,12.504860087020887,79.1291284033833,5.3338296231846805,79.47538371336691
43,35.78695968695058,228.3583861470995,4.0971846412708075,14.610846417193528
44,17.189745245423488,69.35986391414298,4.312029311788411,68.20407616110589
45,16.14600059875451,65.04783460235456,1.0215463639393445,66.94542017651845
46,12.581788482595938,64.02628823841522,2.3832526423854388,66.3074327332629
47,7.943941271069249,184.106047776488,7.1323851565583425,39.69719811962533
48,9.95210747122774,62.30397138821716,15.288569712706234,65.3155566440799
49,6.026770410683171,204.7149362205041,14.897829107134683,34.17602984102014
50,8.124902535349058,51.06806292103169,5.53245161626095,58.39563411870141
51,4.9608076178099605,48.66928503104407,82.80512891476366,48.626331729931756
52,6.27868111157245,208.64843456357724,1.5785635190788128,33.041628757297104
53,74.20074713691773,67.29453814541199,3.681844924258136,33.267070773236426
54,27.88714988106218,22.03519239486303,13.665180247365369,36.84528455959848
55,42.2144472069018,41.79507928139783,1.0995398078778118,22.890642111577215
56,19.350868752073755,95.26188886573475,7.343320959487151,53.54758406196659
57,20.847126795592267,87.9185679062476,5.527119275758789,54.20700030496835
58,21.360626003999407,82.39144863048881,5.022613926179467,45.59988650756999
59,34.92847371658296,86.61652446556587,2.059746950353464,57.286469217576915
60,38.32222062161077,88.15412750513832,0.9917112735154205,56.20089642142707
