,trspeed,trdir,trdir_t,wspd
0,14.629177238752098,104.42489094254995,12.030486750152047,65.55700636723495
1,13.1084320126159,116.455377692702,21.177872006413402,62.449133937039996
2,14.86495920568363,103.13798435119801,10.115354660356294,66.07498510560077
3,41.454461204670565,76.0249195918723,0.12933802576034736,88.98480447840521
4,47.142809642926466,76.15425761763265,0.513933860819435,81.47505069316146
5,48.61138171116544,65.88019089648864,4.29496032477366,22.464542191521616
6,18.77824419876081,50.64178056223598,7.3732532502832075,40.21230917063887
7,20.606471989660005,40.70505117024412,5.590690009400648,42.01428561223903
8,23.898564009530432,32.98686572381937,6.478947328708427,39.41108364229144
9,39.077841668392644,49.12589076590593,10.951658290751865,24.96098606577507
10,41.39046247471087,37.24488665350954,9.541961437525437,26.284688100929838
11,29.26065922359463,96.06690845884586,24.23944680925161,20.127114046777038
12,31.362623912332047,106.56891643875845,22.19601679908756,22.370376235316687
13,50.71027354973603,71.7345145435954,8.31549977970847,38.36214458143787
14,49.64882296253425,63.41901476388693,7.3507344888617485,30.227896259620387
15,35.62165211605718,76.20964497306336,5.6758905221858456,71.5367437554188
16,40.55086180791093,70.53375445087751,4.644665407450103,66.50152677769613
17,82.7596485559463,25.876244118176157,2.2652941390736094,43.86212613968641
18,21.906358290852047,141.24345407410874,3.158657469013865,64.60411803641736
19,22.64482535893861,137.0791637908627,5.470946960247321,61.48320681709454
20,23.115795836137515,132.8976739008554,5.406281149785552,57.99512957196904
21,12.433398003096691,39.135906855364425,5.919207481653325,38.65726295672388
22,46.898992916009874,44.27549420452419,1.2630321150364758,35.574196049743726
23,56.156041150673744,43.18376901578934,2.178505412027787,31.356974722683855
24,18.976729744548525,68.85305513507323,5.035592133616808,21.269647599945223
25,13.735944136947845,42.0027663210171,10.05287463769744,114.0513023772525
26,47.196040041914415,48.45136703319775,3.0932539704411997,33.367464673231765
27,50.692135053478125,51.54462100363895,1.0065448273913415,29.449799727582757
28,19.906795200522986,40.996527864830384,6.70790650304681,31.25626862006403
29,20.584180116691446,34.28862136178357,2.5968081186782914,32.3457276233853
30,22.74790837769887,31.69181324310528,3.727002496216366,37.7635981952654
31,27.114043359692207,47.10385949555248,7.702096747393848,27.047757270869017
32,28.22156058547183,39.401762748158625,3.7050811207158816,32.7703841840919
33,29.838361380184786,35.69668162744274,0.7826799247368447,38.26524095354167
34,51.353100302650425,71.03482304154791,0.7555284448598012,80.13349529664609
35,54.52485169907157,70.2792945966881,0.06849940792722779,78.28931596773795
36,62.95024139385362,27.851267858259554,1.6914931021688364,16.649281645621542
37,12.548327916515454,139.68653561907846,6.375509593932778,82.35341194271726
38,13.612788314000708,138.81497306434133,4.611687433333376,87.32682830681105
39,17.718808754066234,137.0886439410624,3.8602627527860207,107.25352793090951
